name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,conditions,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/28/11,-0.2,-4,-2.2,-4.8,-9.6,-7.1,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/29/11,-3,-6.8,-5,-4,-11.7,-8.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/30/11,-3,-11,-6.4,-6.7,-18.3,-12.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/31/11,-10,-15.9,-12.3,-17.5,-25.2,-19.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/01/11,-6,-10.8,-8.4,-13.4,-19.6,-16.5,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/02/11,-7.8,-9.9,-8.5,-13.3,-19.8,-16.3,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/03/11,-2.2,-12.6,-7.2,-9.7,-19.3,-14.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/04/11,-3.8,-7.9,-6,-8.4,-17.9,-14.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/05/11,0.6,-5,-2.5,-0.4,-11.9,-7.9,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/06/11,1,-2,-0.9,-4,-8.5,-6.5,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/07/11,0.9,-6.8,-1.3,-0.8,-13.9,-6.1,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/08/11,-7.8,-14,-11.1,-16,-23.8,-20.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/09/11,-4.8,-11.4,-8.7,-12.4,-22.4,-18.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/10/11,-7.3,-12.8,-10.1,-16.3,-21.8,-19.3,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/11/11,-3.8,-13.8,-8.5,-12.5,-22.8,-16.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/12/11,-0.2,-4,-2.7,-7.4,-12.1,-10,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/13/11,4.6,-4,1.3,0.8,-10.4,-3.4,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/14/11,6.6,-7,1.6,2.5,-14.2,-4,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/15/11,-3,-11.8,-7.5,-6.1,-19.7,-12.6,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/16/11,4.6,-2.2,1.3,4.6,-5.2,-0.7,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/17/11,9,1.4,5.6,7.1,-1.1,3.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/18/11,10.8,3,8,10.8,-4.1,4.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/19/11,1.2,-5,-3.1,-5.4,-14.2,-10.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/20/11,-3.9,-8.8,-5.6,-7.9,-14.2,-11.1,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/21/11,-4.8,-10,-7.8,-9.8,-19.2,-15.2,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/22/11,-5.2,-12.8,-8.1,-5.2,-21.7,-13.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/23/11,-0.2,-7,-3.1,-2.4,-10.8,-7.2,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/24/11,3,-2,0.2,1.4,-5,-2,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/25/11,1,-5.8,-1.1,-2.8,-12.9,-6.7,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/26/11,-1.9,-6.1,-3.9,-2,-13.4,-8.2,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/27/11,2.8,-2.4,0.3,1.5,-7.8,-3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/28/11,3.4,-2.8,1.6,-0.4,-7.8,-3.4,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/01/11,1,-5,-1.6,-4,-10,-6.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/02/11,3,-8.8,-2.8,-1.2,-16,-9.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/03/11,-2,-9.2,-5.8,-7,-13.1,-9.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/04/11,3.8,-2,1.6,3.8,-8.3,-2.2,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/05/11,6.4,1,4.4,5.5,-4.3,1.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/06/11,0,-4.8,-2.8,-5.8,-11.8,-8.6,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/07/11,-1,-9.8,-5,-5.5,-17.3,-10.5,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/08/11,1,-5,-1.6,-3.8,-9.4,-7.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/09/11,3,0,1.6,-2.1,-7.8,-4.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/10/11,4.8,2.8,4.1,0.6,-1.7,-0.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/11/11,5.8,1,2.6,1.9,-5.8,-2.9,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/12/11,3.8,1,2.1,2.8,-4.3,-1.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/13/11,3,-2,1.5,-0.7,-6.4,-3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/14/11,2.4,-3.6,-0.3,1,-9.1,-4.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/15/11,4.6,-1.4,2.1,0.7,-4.2,-1.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/16/11,8.6,3.7,5.5,6.8,0.7,3.1,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/17/11,12.2,2.8,7.4,12.2,-1.4,5.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/18/11,15,3,9.8,15,-1.2,8.1,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/19/11,4.8,-1,2.1,1.3,-5.2,-2.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/20/11,3,-3,0.6,-0.8,-8.1,-3.3,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/21/11,10,2.9,5.3,10,-2.6,2,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/22/11,6,2.1,4.2,3.7,-1.7,1.1,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/23/11,2.8,-4.6,-2.4,-2.3,-13.5,-10.1,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/24/11,-0.2,-6,-3.1,-4.6,-13.7,-9.3,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/25/11,0,-7.8,-4.5,-4.7,-14.1,-9.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/26/11,-1.8,-9,-5.2,-7.2,-15.2,-10.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/27/11,-0.8,-7.2,-4.1,-5.9,-12.7,-9.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/28/11,3.8,-6,-1.6,0.3,-11.9,-6.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/29/11,7,-3.2,1.5,5.6,-8.2,-2.3,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/30/11,6.4,-1.2,2.5,3.7,-4.5,-0.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/31/11,3.8,1.8,2.6,2.8,-2.8,-0.4,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/01/11,10,2.7,5.6,10,0,3.4,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/02/11,12.6,1,6.5,12.6,-2.7,4.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/03/11,9.6,0.8,5.1,7.1,-2.8,1.9,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/04/11,13.4,1.8,7.5,13.4,-3.6,4.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/05/11,6.1,2.8,4.4,1.9,-2.6,-0.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/06/11,6.6,1.8,3.8,3.8,-2.2,0.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/07/11,7.2,1.8,3.9,5.9,-1.4,2.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/08/11,8.6,2.2,6,5.6,0.3,3.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/09/11,12.2,3.4,8,12.2,1.4,6.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/10/11,14.8,5.4,9.1,14.8,3.3,8,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/11/11,21,8.8,14,21,4.8,13.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/12/11,11.6,4.9,8.3,11.6,1.2,6.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/13/11,10,5.6,8.1,10,2.9,5.7,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
